freq_ghz,theta_deg,rcs_db
6.444444444444445,-38.0,-2.579926842649914
6.444444444444445,-37.0,6.354965419651081
6.444444444444445,-36.0,3.002614527480124
6.444444444444445,-35.0,-0.054628618201777446
6.444444444444445,-34.0,8.745382095951078
6.444444444444445,-33.0,0.47553580692962916
6.444444444444445,-32.0,4.461539339454231
6.444444444444445,-31.0,8.176534573765842
6.444444444444445,-30.0,0.0005324026765674006
6.444444444444445,-29.0,8.884248429691189
6.444444444444445,-28.0,5.523829002509384
6.444444444444445,-27.0,2.389057864877173
6.444444444444445,-26.0,11.156214857924272
6.444444444444445,-25.0,2.8496087191421706
6.444444444444445,-24.0,6.749677998591772
6.444444444444445,-23.0,10.442340866059997
6.444444444444445,-22.0,2.1936843200634772
6.444444444444445,-21.0,11.002913675395707
6.444444444444445,-20.0,7.611800814379928
6.444444444444445,-19.0,4.377401106253228
6.444444444444445,-18.0,13.089978276608937
6.444444444444445,-17.0,4.725725783743143
6.444444444444445,-16.0,8.519396076014033
6.444444444444445,-15.0,12.169896474613628
6.444444444444445,-14.0,3.8295918756706406
6.444444444444445,-13.0,12.545761430075101
6.444444444444445,-12.0,9.106268111670543
6.444444444444445,-11.0,5.755273389592059
6.444444444444445,-10.0,14.396867051072928
6.444444444444445,-9.0,5.95958664064651
6.444444444444445,-8.0,9.632074663943257
6.444444444444445,-7.0,13.226431824283946
6.444444444444445,-6.0,4.781497303807946
6.444444444444445,-5.0,13.39220016349989
6.444444444444445,-4.0,9.892951816718721
6.444444444444445,-3.0,6.4148483267282685
6.444444444444445,-2.0,14.97563813632232
6.444444444444445,-1.0,6.456654943932499
6.444444444444445,0.0,10.0
6.444444444444445,1.0,13.531161596449415
6.444444444444445,2.0,4.975642868874171
6.444444444444445,3.0,13.475589580637191
6.444444444444445,4.0,9.912409558112685
6.444444444444445,5.0,6.303954896744276
6.444444444444445,6.0,14.78145471086816
6.444444444444445,7.0,6.17948270123598
6.444444444444445,8.0,9.593159254823128
6.444444444444445,9.0,13.061543685256563
6.444444444444445,10.0,4.396985364645237
6.444444444444445,11.0,12.788403701743693
6.444444444444445,12.0,9.164641041181484
6.444444444444445,13.0,5.430119495908238
6.444444444444445,14.0,13.829359981507896
6.444444444444445,15.0,5.15061160107515
6.444444444444445,16.0,8.44156584711449
6.444444444444445,17.0,11.855025667357687
6.444444444444445,18.0,3.0903616108900085
6.444444444444445,19.0,11.382813965881216
6.444444444444445,20.0,7.709088047999634
6.444444444444445,21.0,3.859982834152181
6.444444444444445,22.0,12.193111686709548
6.444444444444445,23.0,3.450826543119955
6.444444444444445,24.0,6.632934128585389
6.444444444444445,25.0,10.006143474588615
6.444444444444445,26.0,1.1570146485888948
6.444444444444445,27.0,9.366647180972294
6.444444444444445,28.0,5.660029066905555
6.444444444444445,29.0,1.7141368549729052
6.444444444444445,30.0,9.999467597323436
6.444444444444445,31.0,1.2128966819519786
6.444444444444445,32.0,4.305883596327315
6.444444444444445,33.0,7.659197054586377
6.444444444444445,34.0,-1.2532502276328348
6.444444444444445,35.0,6.895031484715149
6.444444444444445,36.0,3.177725360018825
6.444444444444445,37.0,-0.8422183033111006
6.444444444444445,38.0,7.4183647546432665
6.444444444444445,39.0,-1.3887110929848
6.444444444444445,40.0,1.6391991471824188
6.444444444444445,41.0,4.997070484319674
6.444444444444445,42.0,-3.953671875855803
6.444444444444445,43.0,4.158377558970022
6.444444444444445,44.0,0.4560044414134439
6.444444444444445,45.0,-3.6120734379953228
6.444444444444445,46.0,4.649753325140853
6.444444444444445,47.0,-4.151349276558602
6.444444444444445,48.0,-1.1620205468242328
6.444444444444445,49.0,2.227062716214343
6.444444444444445,50.0,-6.735002927004784
6.444444444444445,51.0,1.367626272359896
6.444444444444445,52.0,-2.292757044056551
6.444444444444445,53.0,-6.381873870904745
6.444444444444445,54.0,1.9081051401516822
6.444444444444445,55.0,-6.859890205704748
6.444444444444445,56.0,-3.882253365101815
6.444444444444445,57.0,-0.4351732573949114
6.444444444444445,58.0,-9.381721561685286
6.444444444444445,59.0,-1.2620942863015179
6.444444444444445,60.0,-4.854087565665877
6.444444444444445,61.0,-8.938064924692949
6.444444444444445,62.0,-0.5942028536886639
6.444444444444445,63.0,-9.303393437547637
6.444444444444445,64.0,-6.31225163855159
6.444444444444445,65.0,-2.7823384824250192
6.444444444444445,66.0,-11.688729410237528
6.444444444444445,67.0,-3.5281361861383775
6.444444444444445,68.0,-7.028037256378182
6.444444444444445,69.0,-11.083637399140521
6.444444444444445,70.0,-2.663342839358309
6.444444444444445,71.0,-11.291448715966357
6.444444444444445,72.0,-8.26525392640877
6.444444444444445,73.0,-4.631548878594052
6.444444444444445,74.0,-13.477241879348824
6.444444444444445,75.0,-5.256032111973757
6.444444444444445,76.0,-8.644669373154215
6.444444444444445,77.0,-12.653391160070884
6.444444444444445,78.0,-4.139053250627981
6.444444444444445,79.0,-12.66892832898752
6.444444444444445,80.0,-9.59145463638492
6.444444444444445,81.0,-5.838504493294478
6.444444444444445,82.0,-14.60863977661648
6.444444444444445,83.0,-6.31301248351099
6.444444444444445,84.0,-9.577226442214107
6.444444444444445,85.0,-13.526734269786159
6.444444444444445,86.0,-4.907055293892293
6.444444444444445,87.0,-13.328005894392417
6.444444444444445,88.0,-10.189610431023306
6.444444444444445,89.0,-6.308669388063477
6.444444444444445,90.0,-14.995209056173035
11.88888888888889,-90.0,-14.999999420071244
11.88888888888889,-89.0,-8.199845484689783
11.88888888888889,-88.0,-6.261492359654291
11.88888888888889,-87.0,-14.401307935613985
11.88888888888889,-86.0,-10.423034413176527
11.88888888888889,-85.0,-5.019037552141482
11.88888888888889,-84.0,-12.722220339664698
11.88888888888889,-83.0,-12.424289591941234
11.88888888888889,-82.0,-4.721423245215092
11.88888888888889,-81.0,-10.294878084799253
11.88888888888889,-80.0,-13.725982531755413
11.88888888888889,-79.0,-5.384778803684171
11.88888888888889,-78.0,-7.592354671609837
11.88888888888889,-77.0,-13.980979883823991
11.88888888888889,-76.0,-6.793935125894684
11.88888888888889,-75.0,-5.126139445029368
11.88888888888889,-74.0,-13.04901325118494
11.88888888888889,-73.0,-8.550104869494433
11.88888888888889,-72.0,-3.3354830478649475
11.88888888888889,-71.0,-11.028185670008412
11.88888888888889,-70.0,-10.158822171263942
11.88888888888889,-69.0,-2.492718069085665
11.88888888888889,-68.0,-8.234736135006806
11.88888888888889,-67.0,-11.138959873414134
11.88888888888889,-66.0,-2.6451833199433255
11.88888888888889,-65.0,-5.135460921255108
11.88888888888889,-64.0,-11.129044935842966
11.88888888888889,-63.0,-3.6063981659986304
11.88888888888889,-62.0,-2.2475090362651446
11.88888888888889,-61.0,-9.967679455982221
11.88888888888889,-60.0,-4.998394552678973
11.88888888888889,-59.0,-0.027379479896114667
11.88888888888889,-58.0,-7.730517649067006
11.88888888888889,-57.0,-6.335959883012526
11.88888888888889,-56.0,1.22669994666564
11.88888888888889,-55.0,-4.71571811716306
11.88888888888889,-54.0,-7.134405454286586
11.88888888888889,-53.0,1.437751490089128
11.88888888888889,-52.0,-1.3810215246838957
11.88888888888889,-51.0,-7.017344952024475
11.88888888888889,-50.0,0.7646767656453877
11.88888888888889,-49.0,1.753851909491158
11.88888888888889,-48.0,-5.800963945675497
11.88888888888889,-47.0,-0.4346290875915149
11.88888888888889,-46.0,4.2182315538565724
11.88888888888889,-45.0,-3.536385220436997
11.88888888888889,-44.0,-1.6836126492886287
11.88888888888889,-43.0,5.69077249522632
11.88888888888889,-42.0,-0.5008691099755778
11.88888888888889,-41.0,-2.493308304643027
11.88888888888889,-40.0,6.067143845497109
11.88888888888889,-39.0,2.8602585232928917
11.88888888888889,-38.0,-2.4713075454087434
11.88888888888889,-37.0,5.48039898541134
11.88888888888889,-36.0,6.028316850163728
11.88888888888889,-35.0,-1.4096700003411469
11.88888888888889,-34.0,4.26961301161397
11.88888888888889,-33.0,8.521998110417432
11.88888888888889,-32.0,0.6674144595456051
11.88888888888889,-31.0,2.9036502921332366
11.88888888888889,-30.0,9.999999935563473
11.88888888888889,-29.0,3.506628489313333
11.88888888888889,-28.0,1.8767062675460613
11.88888888888889,-27.0,10.333213083390481
11.88888888888889,-26.0,6.678565181770559
11.88888888888889,-25.0,1.598420142121455
11.88888888888889,-24.0,9.630751834485118
11.88888888888889,-23.0,9.669262723153334
11.88888888888889,-22.0,2.3025376434797016
11.88888888888889,-21.0,8.214175563604437
11.88888888888889,-20.0,11.990303850752738
