freq_ghz,theta_deg,rcs_db
17.333333333333336,56.0,-2.7986256365108866
17.333333333333336,57.0,-3.4615284621832494
17.333333333333336,58.0,-3.8887163448047546
17.333333333333336,59.0,-4.68769106219304
17.333333333333336,60.0,-5.087528370511153
17.333333333333336,61.0,-5.652840747815029
17.333333333333336,62.0,-6.298524729026699
17.333333333333336,63.0,-6.781675879740444
17.333333333333336,64.0,-7.4763427100261834
17.333333333333336,65.0,-7.784933113624319
17.333333333333336,66.0,-8.410050463392954
17.333333333333336,67.0,-8.945155485442147
17.333333333333336,68.0,-9.275405420096241
17.333333333333336,69.0,-9.923291319282136
17.333333333333336,70.0,-10.450436098286648
17.333333333333336,71.0,-10.905253200857349
17.333333333333336,72.0,-11.111373824885863
17.333333333333336,73.0,-11.70393752348664
17.333333333333336,74.0,-11.785057233166832
17.333333333333336,75.0,-12.533318953138725
17.333333333333336,76.0,-12.499281777014023
17.333333333333336,77.0,-12.970145300275302
17.333333333333336,78.0,-13.30110547591289
17.333333333333336,79.0,-13.623374504023957
17.333333333333336,80.0,-13.783118541238647
17.333333333333336,81.0,-14.057133409341125
17.333333333333336,82.0,-14.149101349972286
17.333333333333336,83.0,-14.429379328939184
17.333333333333336,84.0,-14.582087097071863
17.333333333333336,85.0,-14.764425332499119
17.333333333333336,86.0,-14.839076296385525
17.333333333333336,87.0,-14.88208178261349
17.333333333333336,88.0,-15.137366613866094
17.333333333333336,89.0,-15.128562228514035
17.333333333333336,90.0,-14.920669537469593
22.77777777777778,-90.0,-14.963121893403542
22.77777777777778,-89.0,-8.142748271026958
22.77777777777778,-88.0,-6.6944060223280735
22.77777777777778,-87.0,-14.763421752343197
22.77777777777778,-86.0,-8.821101136197429
22.77777777777778,-85.0,-6.106010562658975
22.77777777777778,-84.0,-14.372571434566542
22.77777777777778,-83.0,-9.426158799878218
22.77777777777778,-82.0,-5.301933922353485
22.77777777777778,-81.0,-13.93993188859077
22.77777777777778,-80.0,-9.689174967526176
22.77777777777778,-79.0,-4.605972509280684
22.77777777777778,-78.0,-12.916431387308503
22.77777777777778,-77.0,-10.04526886147008
22.77777777777778,-76.0,-3.805052124532447
22.77777777777778,-75.0,-11.822637882031016
22.77777777777778,-74.0,-10.553207019237423
22.77777777777778,-73.0,-3.436337052950049
22.77777777777778,-72.0,-10.796348807488917
22.77777777777778,-71.0,-10.454410317167117
22.77777777777778,-70.0,-2.6206543261581103
22.77777777777778,-69.0,-9.46493016917603
22.77777777777778,-68.0,-10.378823896667699
22.77777777777778,-67.0,-2.146305019562941
22.77777777777778,-66.0,-7.984094971496815
22.77777777777778,-65.0,-10.323886098147142
22.77777777777778,-64.0,-1.6009036467145652
22.77777777777778,-63.0,-6.4861932426749895
22.77777777777778,-62.0,-9.90708570538487
22.77777777777778,-61.0,-0.8837525922556776
22.77777777777778,-60.0,-4.798431305663865
22.77777777777778,-59.0,-9.011299859197345
22.77777777777778,-58.0,-0.46442748434163167
22.77777777777778,-57.0,-2.98972176877358
22.77777777777778,-56.0,-8.665418111307982
22.77777777777778,-55.0,-0.01207444755921537
22.77777777777778,-54.0,-1.351026337257712
22.77777777777778,-53.0,-7.716810298634639
22.77777777777778,-52.0,0.5639037865946832
22.77777777777778,-51.0,0.40294206295152923
22.77777777777778,-50.0,-6.615443148190053
22.77777777777778,-49.0,0.5894409940722175
22.77777777777778,-48.0,2.0787771582584518
22.77777777777778,-47.0,-5.417250290933181
22.77777777777778,-46.0,0.9155452591810814
22.77777777777778,-45.0,3.8705661464532044
22.77777777777778,-44.0,-4.263800484952575
22.77777777777778,-43.0,1.212841737385729
22.77777777777778,-42.0,5.272156465425154
22.77777777777778,-41.0,-2.8703708629772238
22.77777777777778,-40.0,1.6009259210091185
22.77777777777778,-39.0,6.461341443483428
22.77777777777778,-38.0,-1.5853054780490237
22.77777777777778,-37.0,1.7693114253449014
22.77777777777778,-36.0,7.889992216776151
22.77777777777778,-35.0,0.07120332756971898
22.77777777777778,-34.0,2.05976274431425
22.77777777777778,-33.0,8.895165823903302
22.77777777777778,-32.0,1.6122665009510713
22.77777777777778,-31.0,2.3503308804296994
22.77777777777778,-30.0,10.0537786913696
22.77777777777778,-29.0,3.2660014775975235
22.77777777777778,-28.0,2.625526010002288
22.77777777777778,-27.0,10.839569221527853
22.77777777777778,-26.0,4.7272806474100175
22.77777777777778,-25.0,2.639924538967551
22.77777777777778,-24.0,11.45154257994254
22.77777777777778,-23.0,6.297700951707732
22.77777777777778,-22.0,3.112491885146234
22.77777777777778,-21.0,11.71070682537888
22.77777777777778,-20.0,7.651226545037077
22.77777777777778,-19.0,3.4885269521379216
22.77777777777778,-18.0,12.078345583255345
22.77777777777778,-17.0,9.223608838171213
22.77777777777778,-16.0,3.7041785201079556
22.77777777777778,-15.0,12.145929910680316
22.77777777777778,-14.0,10.534076883716782
22.77777777777778,-13.0,3.9882468776660813
22.77777777777778,-12.0,12.035782835248755
22.77777777777778,-11.0,11.54389171451979
22.77777777777778,-10.0,4.353721084770668
22.77777777777778,-9.0,11.70985913613719
22.77777777777778,-8.0,12.605667127839165
22.77777777777778,-7.0,4.7221736470027285
22.77777777777778,-6.0,11.423893361082301
22.77777777777778,-5.0,13.311589605124233
22.77777777777778,-4.0,5.134860129776564
22.77777777777778,-3.0,10.668763252618168
22.77777777777778,-2.0,14.171228203034445
22.77777777777778,-1.0,5.560778156780353
22.77777777777778,0.0,10.103184453946863
22.77777777777778,1.0,14.298137823949022
22.77777777777778,2.0,5.951455617184345
22.77777777777778,3.0,9.266664628482218
22.77777777777778,4.0,14.660042479566249
22.77777777777778,5.0,6.401652762404517
22.77777777777778,6.0,8.21290542114112
22.77777777777778,7.0,14.776800760369408
22.77777777777778,8.0,6.871669980452515
22.77777777777778,9.0,7.244070121375054
22.77777777777778,10.0,14.352131456064185
22.77777777777778,11.0,7.098896295657228
22.77777777777778,12.0,6.402695609870443
22.77777777777778,13.0,13.883743572780194
22.77777777777778,14.0,7.176684672349768
22.77777777777778,15.0,5.149375318071987
22.77777777777778,16.0,13.125170189530184
22.77777777777778,17.0,7.333427488018461
22.77777777777778,18.0,3.9976247121827284
22.77777777777778,19.0,12.300223648819399
22.77777777777778,20.0,7.558088174562981
22.77777777777778,21.0,3.0479362998406296
22.77777777777778,22.0,11.456512054627737
22.77777777777778,23.0,7.516399822114653
22.77777777777778,24.0,2.0724636089955397
22.77777777777778,25.0,10.028332676989086
22.77777777777778,26.0,7.573985916992042
22.77777777777778,27.0,1.0295357814611186
22.77777777777778,28.0,8.52945207271131
22.77777777777778,29.0,7.478702854240437
22.77777777777778,30.0,0.01884557424481316
22.77777777777778,31.0,7.149404076217318
22.77777777777778,32.0,7.222093084321854
22.77777777777778,33.0,-0.648437384267216
22.77777777777778,34.0,5.386365225672187
22.77777777777778,35.0,6.77816705319854
22.77777777777778,36.0,-1.7794097248296832
22.77777777777778,37.0,3.663136115523903
22.77777777777778,38.0,6.287290959729237
22.77777777777778,39.0,-2.3412284460065296
22.77777777777778,40.0,2.0762690533501917
22.77777777777778,41.0,5.694013697766258
22.77777777777778,42.0,-3.201581983476953
22.77777777777778,43.0,0.17318261554598668
22.77777777777778,44.0,4.977343308120046
22.77777777777778,45.0,-3.626028108877957
22.77777777777778,46.0,-1.6559395969247492
22.77777777777778,47.0,4.047626468114499
22.77777777777778,48.0,-4.01809475252821
22.77777777777778,49.0,-3.2636328884765633
22.77777777777778,50.0,3.196128058431577
22.77777777777778,51.0,-4.609552025272776
22.77777777777778,52.0,-5.117746705688668
22.77777777777778,53.0,2.249709842757898
22.77777777777778,54.0,-4.821022905597731
22.77777777777778,55.0,-6.557276977136628
22.77777777777778,56.0,1.0697557422222133
22.77777777777778,57.0,-5.206357204826781
22.77777777777778,58.0,-8.391595584153283
22.77777777777778,59.0,-0.18798619403092262
22.77777777777778,60.0,-5.299821280506706
22.77777777777778,61.0,-9.429812726395854
22.77777777777778,62.0,-1.426120819231413
22.77777777777778,63.0,-5.382301468572216
22.77777777777778,64.0,-10.806291474016964
22.77777777777778,65.0,-2.5536928779236594
22.77777777777778,66.0,-5.206975693392182
22.77777777777778,67.0,-11.87548756014437
22.77777777777778,68.0,-4.0382393779094405
22.77777777777778,69.0,-5.366124633980289
22.77777777777778,70.0,-12.580279485211904
22.77777777777778,71.0,-5.118524917372634
22.77777777777778,72.0,-5.388080119247003
22.77777777777778,73.0,-13.308301303903061
22.77777777777778,74.0,-6.532776843955028
22.77777777777778,75.0,-5.285562829097655
22.77777777777778,76.0,-13.6053040700801
22.77777777777778,77.0,-7.78161556300798
22.77777777777778,78.0,-5.222207323153211
22.77777777777778,79.0,-13.773515274769188
22.77777777777778,80.0,-8.863545985355675
22.77777777777778,81.0,-5.186585808977117
22.77777777777778,82.0,-13.89918652887313
22.77777777777778,83.0,-10.062921634759881
22.77777777777778,84.0,-5.05014515794897
22.77777777777778,85.0,-13.749668537224142
22.77777777777778,86.0,-11.001368875777624
22.77777777777778,87.0,-5.13159186571884
22.77777777777778,88.0,-13.25215710726839
22.77777777777778,89.0,-11.735621416729494
22.77777777777778,90.0,-5.000681655981673
28.22222222222222,-90.0,-5.039690488784157
28.22222222222222,-89.0,-13.759813529201233
28.22222222222222,-88.0,-10.29627536117713
28.22222222222222,-87.0,-5.754170500071124
28.22222222222222,-86.0,-14.475373408586494
28.22222222222222,-85.0,-7.988730305924599
28.22222222222222,-84.0,-7.345178523265955
28.22222222222222,-83.0,-14.601424132299176
28.22222222222222,-82.0,-5.683793461720229
28.22222222222222,-81.0,-9.334437924755756
28.22222222222222,-80.0,-13.373349889328125
28.22222222222222,-79.0,-4.365919357718056
28.22222222222222,-78.0,-11.199587720952158
28.22222222222222,-77.0,-11.261020239957935
28.22222222222222,-76.0,-3.9276037352523394
28.22222222222222,-75.0,-12.458478026734923
28.22222222222222,-74.0,-8.558858491141685
28.22222222222222,-73.0,-4.401987941016817
28.22222222222222,-72.0,-13.052879503629
28.22222222222222,-71.0,-5.488812391562773
28.22222222222222,-70.0,-5.774202137056174
28.22222222222222,-69.0,-12.32025235729221
28.22222222222222,-68.0,-3.1224673676947376
28.22222222222222,-67.0,-7.024193291558462
28.22222222222222,-66.0,-10.436903954120641
28.22222222222222,-65.0,-1.551757908216823
28.22222222222222,-64.0,-8.425280111497472
28.22222222222222,-63.0,-7.867744878340007
28.22222222222222,-62.0,-1.036970847613526
28.22222222222222,-61.0,-9.408911183955793
28.22222222222222,-60.0,-4.606568340135658
28.22222222222222,-59.0,-1.200477005403878
28.22222222222222,-58.0,-9.274758684984404
28.22222222222222,-57.0,-1.405546745148438
28.22222222222222,-56.0,-2.154106294344878
28.22222222222222,-55.0,-8.256578062246298
28.22222222222222,-54.0,1.2639820724243638
28.22222222222222,-53.0,-3.343683351174384
28.22222222222222,-52.0,-5.87649603235815
28.22222222222222,-51.0,3.0889251009066294
28.22222222222222,-50.0,-4.656937827389295
28.22222222222222,-49.0,-2.993021005727712
28.22222222222222,-48.0,3.5190759434130734
28.22222222222222,-47.0,-5.0746920963612965
28.22222222222222,-46.0,0.5352114658745679
28.22222222222222,-45.0,3.2681547515857345
28.22222222222222,-44.0,-4.611886074752201
28.22222222222222,-43.0,3.5569053854762585
28.22222222222222,-42.0,2.4362139939062155
28.22222222222222,-41.0,-3.1670703583125923
28.22222222222222,-40.0,6.318732453956626
28.22222222222222,-39.0,1.0474905882051302
28.22222222222222,-38.0,-0.6664976825049457
28.22222222222222,-37.0,7.813335555407371
28.22222222222222,-36.0,-0.015338256900837316
28.22222222222222,-35.0,2.4423034295442916
28.22222222222222,-34.0,8.338578269448297
28.22222222222222,-33.0,-0.4735720270945115
28.22222222222222,-32.0,5.7246575687180705
28.22222222222222,-31.0,7.650726048042148
28.22222222222222,-30.0,0.1489442232531975
28.22222222222222,-29.0,8.542062057566548
28.22222222222222,-28.0,6.607973080912675
28.22222222222222,-27.0,1.5130924072556582
28.22222222222222,-26.0,10.656155623172202
28.22222222222222,-25.0,4.968733410566092
28.22222222222222,-24.0,3.8298530262202797
28.22222222222222,-23.0,12.011989999640639
28.22222222222222,-22.0,3.6632347809806567
28.22222222222222,-21.0,6.758574213402463
28.22222222222222,-20.0,11.725692629926975
28.22222222222222,-19.0,3.1184170334774204
28.22222222222222,-18.0,9.519047051157798
28.22222222222222,-17.0,10.74877169508703
28.22222222222222,-16.0,3.597689630149757
28.22222222222222,-15.0,12.352017408211294
28.22222222222222,-14.0,9.291475276605913
28.22222222222222,-13.0,4.751084047453299
28.22222222222222,-12.0,13.912668282773016
28.22222222222222,-11.0,7.403848275932121
28.22222222222222,-10.0,6.845479277971723
28.22222222222222,-9.0,14.588484752354523
28.22222222222222,-8.0,5.945258419052777
28.22222222222222,-7.0,9.470948980984208
28.22222222222222,-6.0,13.80297959252578
28.22222222222222,-5.0,5.029838056881753
28.22222222222222,-4.0,11.759209005870092
28.22222222222222,-3.0,12.170641181017164
28.22222222222222,-2.0,5.0198041426688285
28.22222222222222,-1.0,13.784131106372271
28.22222222222222,0.0,9.971889970711404
28.22222222222222,1.0,6.283292085705104
28.22222222222222,2.0,14.927362723854584
28.22222222222222,3.0,7.637961089117956
28.22222222222222,4.0,7.8992371602545015
28.22222222222222,5.0,14.827090827815768
28.22222222222222,6.0,5.855124374341055
28.22222222222222,7.0,9.918832164144769
28.22222222222222,8.0,13.303018051000617
28.22222222222222,9.0,4.652807735086625
28.22222222222222,10.0,11.87188520736936
28.22222222222222,11.0,11.228987883497348
28.22222222222222,12.0,4.41698691463301
28.22222222222222,13.0,13.233054535749053
28.22222222222222,14.0,8.356498815595062
28.22222222222222,15.0,5.178810089906
28.22222222222222,16.0,13.459073719062435
28.22222222222222,17.0,5.881115560927756
28.22222222222222,18.0,6.349986121869295
28.22222222222222,19.0,12.77016378704864
28.22222222222222,20.0,3.426033237704298
28.22222222222222,21.0,7.9945621524625015
28.22222222222222,22.0,10.609910244456698
28.22222222222222,23.0,1.9332070336187543
28.22222222222222,24.0,9.527070529849587
28.22222222222222,25.0,7.952112773459325
28.22222222222222,26.0,1.456626372735303
28.22222222222222,27.0,10.236161384303276
28.22222222222222,28.0,4.970206067654531
28.22222222222222,29.0,2.16143831390169
28.22222222222222,30.0,10.038699865259156
28.22222222222222,31.0,1.7335319860637701
28.22222222222222,32.0,3.1256688754941533
28.22222222222222,33.0,8.689308802853708
28.22222222222222,34.0,-0.8158104046366507
28.22222222222222,35.0,4.4366340592135005
28.22222222222222,36.0,6.073590593013759
28.22222222222222,37.0,-2.203689398783643
28.22222222222222,38.0,5.61533051038395
28.22222222222222,39.0,3.096697116557892
28.22222222222222,40.0,-2.576640641130205
28.22222222222222,41.0,5.819740693374411
28.22222222222222,42.0,-0.3477057561668
28.22222222222222,43.0,-2.2644846711568034
28.22222222222222,44.0,5.449791378714867
28.22222222222222,45.0,-3.123885588225577
28.22222222222222,46.0,-1.254755881279214
28.22222222222222,47.0,3.7828721031863672
28.22222222222222,48.0,-5.682686862704337
28.22222222222222,49.0,0.03974373943984699
28.22222222222222,50.0,1.1653317911667413
28.22222222222222,51.0,-6.9972629298157045
28.22222222222222,52.0,0.8705013182884329
28.22222222222222,53.0,-1.9563896123971405
28.22222222222222,54.0,-7.219067091680553
28.22222222222222,55.0,1.2255884857148773
28.22222222222222,56.0,-5.354853083703295
28.22222222222222,57.0,-6.655403026362171
28.22222222222222,58.0,0.6042387705151804
28.22222222222222,59.0,-8.346108047411553
28.22222222222222,60.0,-5.510799419093405
28.22222222222222,61.0,-1.1480280628021144
28.22222222222222,62.0,-10.249494915537479
28.22222222222222,63.0,-3.978401542091636
28.22222222222222,64.0,-3.7368951212802446
28.22222222222222,65.0,-11.28234436711845
28.22222222222222,66.0,-3.23713746122683
28.22222222222222,67.0,-6.597545144660841
28.22222222222222,68.0,-11.400578829449646
28.22222222222222,69.0,-2.634780431123141
28.22222222222222,70.0,-9.810972405264375
28.22222222222222,71.0,-10.28136616525127
28.22222222222222,72.0,-3.0813897866260147
28.22222222222222,73.0,-12.21223666280052
28.22222222222222,74.0,-8.470104573754869
28.22222222222222,75.0,-4.759358931855793
28.22222222222222,76.0,-13.664235039914058
28.22222222222222,77.0,-6.751821858374433
28.22222222222222,78.0,-7.180959742003081
28.22222222222222,79.0,-14.017341400701321
28.22222222222222,80.0,-5.441976032129139
28.22222222222222,81.0,-9.851880144251982
28.22222222222222,82.0,-13.426506645166393
28.22222222222222,83.0,-4.629476045786247
28.22222222222222,84.0,-12.110836284432416
28.22222222222222,85.0,-11.77306779125565
28.22222222222222,86.0,-5.14858826434621
28.22222222222222,87.0,-14.103882494301974
28.22222222222222,88.0,-9.372705489060548
28.22222222222222,89.0,-6.325795080055518
28.22222222222222,90.0,-14.91266169168112
33.66666666666667,-90.0,-14.818387932233296
33.66666666666667,-89.0,-14.499405293478523
33.66666666666667,-88.0,-13.834818563133334
33.66666666666667,-87.0,-12.844693999735815
33.66666666666667,-86.0,-11.642920407548864
33.66666666666667,-85.0,-10.321775431124683
33.66666666666667,-84.0,-8.884034853605485
33.66666666666667,-83.0,-7.633792110097035
33.66666666666667,-82.0,-6.374646530422946
33.66666666666667,-81.0,-5.465644602080913
33.66666666666667,-80.0,-4.719866288572092
33.66666666666667,-79.0,-4.499706081402998
33.66666666666667,-78.0,-4.102885529227141
33.66666666666667,-77.0,-4.375061820538865
33.66666666666667,-76.0,-4.821492972939732
33.66666666666667,-75.0,-5.974105831960489
33.66666666666667,-74.0,-6.4280447591616685
33.66666666666667,-73.0,-7.716673683677437
33.66666666666667,-72.0,-8.687078683892745
33.66666666666667,-71.0,-9.939702720241797
33.66666666666667,-70.0,-10.67136741557055
33.66666666666667,-69.0,-11.51934593775273
33.66666666666667,-68.0,-11.881333610329772
33.66666666666667,-67.0,-11.713223259209794
33.66666666666667,-66.0,-11.66806236967444
33.66666666666667,-65.0,-11.030651454710833
33.66666666666667,-64.0,-10.050508420127311
33.66666666666667,-63.0,-8.898324549266146
33.66666666666667,-62.0,-7.529972116668581
33.66666666666667,-61.0,-5.967713630341489
33.66666666666667,-60.0,-4.169279109332993
33.66666666666667,-59.0,-2.854334538460381
33.66666666666667,-58.0,-1.385628469925275
33.66666666666667,-57.0,-0.05241222913273991
33.66666666666667,-56.0,0.9438161586914803
33.66666666666667,-55.0,1.6398566447220697
33.66666666666667,-54.0,1.9453653295540467
33.66666666666667,-53.0,1.7975425067924646
33.66666666666667,-52.0,1.7955127876488284
33.66666666666667,-51.0,0.9688352141064549
33.66666666666667,-50.0,0.35525874478575775
33.66666666666667,-49.0,-0.6451804166303763
33.66666666666667,-48.0,-1.5243993430630778
33.66666666666667,-47.0,-2.400335520532471
33.66666666666667,-46.0,-3.198936613846122
33.66666666666667,-45.0,-3.7928387622642483
33.66666666666667,-44.0,-4.02016857281011
33.66666666666667,-43.0,-4.1789807868160365
33.66666666666667,-42.0,-3.9619820366578518
33.66666666666667,-41.0,-3.2211593193973505
33.66666666666667,-40.0,-2.264178078740096
33.66666666666667,-39.0,-1.2970051061817844
33.66666666666667,-38.0,0.3102449515431467
33.66666666666667,-37.0,1.8880120873469874
33.66666666666667,-36.0,3.4151711766753103
33.66666666666667,-35.0,5.181950777720777
33.66666666666667,-34.0,6.515627302232039
33.66666666666667,-33.0,7.837948369761775
33.66666666666667,-32.0,8.845605835755558
33.66666666666667,-31.0,9.595958844078911
33.66666666666667,-30.0,9.881620552807062
33.66666666666667,-29.0,9.902930651077764
33.66666666666667,-28.0,9.936896702542018
33.66666666666667,-27.0,9.135469459522405
33.66666666666667,-26.0,8.332211519538243
33.66666666666667,-25.0,7.266990604238314
33.66666666666667,-24.0,6.390794354997846
33.66666666666667,-23.0,5.302474387694492
33.66666666666667,-22.0,4.672103119541778
33.66666666666667,-21.0,3.853517689984234
33.66666666666667,-20.0,3.1662704864980773
33.66666666666667,-19.0,3.230624552572815
33.66666666666667,-18.0,3.1914977788204357
33.66666666666667,-17.0,3.4743654161466475
33.66666666666667,-16.0,3.9814579550030347
33.66666666666667,-15.0,5.459955954045526
33.66666666666667,-14.0,6.311035137643201
33.66666666666667,-13.0,7.653563065473955
33.66666666666667,-12.0,9.356052537461228
33.66666666666667,-11.0,10.914388794925026
33.66666666666667,-10.0,12.120274782714418
33.66666666666667,-9.0,13.164695176256453
33.66666666666667,-8.0,14.041129305885445
33.66666666666667,-7.0,14.63533551416987
33.66666666666667,-6.0,14.857018690687834
33.66666666666667,-5.0,14.69282789205422
33.66666666666667,-4.0,14.223367909629939
33.66666666666667,-3.0,13.453509895470914
33.66666666666667,-2.0,12.38314199827393
33.66666666666667,-1.0,11.250406874622472
33.66666666666667,0.0,9.830704318580462
33.66666666666667,1.0,8.69950819539329
33.66666666666667,2.0,7.393883437320805
33.66666666666667,3.0,6.320309767383017
33.66666666666667,4.0,5.610402990712002
33.66666666666667,5.0,5.170646539221343
33.66666666666667,6.0,4.873657843567181
33.66666666666667,7.0,4.698870506865769
33.66666666666667,8.0,5.144617233390437
33.66666666666667,9.0,6.006903180450679
33.66666666666667,10.0,6.713756175500964
33.66666666666667,11.0,7.85080022204495
33.66666666666667,12.0,9.07211886849422
33.66666666666667,13.0,10.060943540327331
33.66666666666667,14.0,11.219497023473572
33.66666666666667,15.0,11.956243829410505
33.66666666666667,16.0,12.66942663224301
33.66666666666667,17.0,13.105881090017576
33.66666666666667,18.0,12.927719284024501
33.66666666666667,19.0,12.798881573892098
33.66666666666667,20.0,12.083839561471043
33.66666666666667,21.0,11.165609523939633
33.66666666666667,22.0,9.901285816651349
33.66666666666667,23.0,8.594798085142095
33.66666666666667,24.0,6.940444047675156
33.66666666666667,25.0,5.330482024019576
33.66666666666667,26.0,3.894108502332522
33.66666666666667,27.0,2.589869254398869
33.66666666666667,28.0,1.411297880227988
33.66666666666667,29.0,0.5555087144472873
33.66666666666667,30.0,-0.061447230277254614
33.66666666666667,31.0,-0.27125977535803814
33.66666666666667,32.0,-0.2357506095823679
33.66666666666667,33.0,0.48429981142008016
33.66666666666667,34.0,0.8371126838438225
33.66666666666667,35.0,1.7267322503441664
33.66666666666667,36.0,2.6635716339307196
33.66666666666667,37.0,3.784344740918527
33.66666666666667,38.0,4.558437999605989
33.66666666666667,39.0,5.457252348290647
33.66666666666667,40.0,5.788739618546779
33.66666666666667,41.0,6.128929471649875
33.66666666666667,42.0,5.944600933155883
33.66666666666667,43.0,5.833978604627275
33.66666666666667,44.0,4.760769791863044
33.66666666666667,45.0,3.866012908710483
33.66666666666667,46.0,2.596460089434338
33.66666666666667,47.0,1.0794621964254598
33.66666666666667,48.0,-0.5911125228370602
33.66666666666667,49.0,-2.2266912575462112
33.66666666666667,50.0,-3.7935776044025484
33.66666666666667,51.0,-5.256403769926355
33.66666666666667,52.0,-6.374219634732582
33.66666666666667,53.0,-7.203537814246358
33.66666666666667,54.0,-8.117581373350859
33.66666666666667,55.0,-8.498536778637318
33.66666666666667,56.0,-8.334223638549048
33.66666666666667,57.0,-7.719284259017071
33.66666666666667,58.0,-7.4420520179817515
33.66666666666667,59.0,-6.376946916416388
33.66666666666667,60.0,-5.422609250735532
33.66666666666667,61.0,-4.649534378246783
33.66666666666667,62.0,-3.5819457543134674
33.66666666666667,63.0,-2.6449726454732003
33.66666666666667,64.0,-2.2136270874157256
33.66666666666667,65.0,-1.823715487712217
33.66666666666667,66.0,-1.7917860889739234
33.66666666666667,67.0,-2.0900166876527613
33.66666666666667,68.0,-2.6327670470194335
33.66666666666667,69.0,-3.5712861547887407
33.66666666666667,70.0,-4.5848357094768275
33.66666666666667,71.0,-6.001500267711056
33.66666666666667,72.0,-7.3590643307533785
33.66666666666667,73.0,-9.033626294859276
33.66666666666667,74.0,-10.290991670267331
33.66666666666667,75.0,-11.552674885386761
33.66666666666667,76.0,-12.937031437509988
33.66666666666667,77.0,-13.528764600869918
33.66666666666667,78.0,-13.953623956907299
33.66666666666667,79.0,-14.364755180255077
33.66666666666667,80.0,-13.898865369430695
33.66666666666667,81.0,-13.52165548089641
33.66666666666667,82.0,-12.847824566197716
33.66666666666667,83.0,-11.772504734607935
33.66666666666667,84.0,-10.550321515454758
33.66666666666667,85.0,-9.370501313629221
33.66666666666667,86.0,-8.11572549397931
33.66666666666667,87.0,-7.1574462518460855
33.66666666666667,88.0,-6.125430574241613
33.66666666666667,89.0,-5.605903780691237
33.66666666666667,90.0,-5.08970632849839
39.111111111111114,-90.0,-5.212863976254065
39.111111111111114,-89.0,-9.756434335498167
39.111111111111114,-88.0,-14.828382410187054
39.111111111111114,-87.0,-8.565949178992243
39.111111111111114,-86.0,-5.268984398515553
39.111111111111114,-85.0,-12.680384960559293
39.111111111111114,-84.0,-13.520680136287515
39.111111111111114,-83.0,-5.680545190954002
39.111111111111114,-82.0,-7.130402435861234
39.111111111111114,-81.0,-13.963920448416605
39.111111111111114,-80.0,-10.33695273918892
39.111111111111114,-79.0,-4.256168048379295
39.111111111111114,-78.0,-9.774564654641866
39.111111111111114,-77.0,-13.77780545071672
39.111111111111114,-76.0,-6.710369096285133
39.111111111111114,-75.0,-4.464385032550361
39.111111111111114,-74.0,-11.829843818240724
39.111111111111114,-73.0,-11.399421942897268
39.111111111111114,-72.0,-3.8153781034883507
39.111111111111114,-71.0,-6.433833911894314
39.111111111111114,-70.0,-12.535436406382958
39.111111111111114,-69.0,-7.606578152247041
39.111111111111114,-68.0,-2.462308814033162
39.111111111111114,-67.0,-8.414574806667794
39.111111111111114,-66.0,-10.909604271594578
39.111111111111114,-65.0,-3.5021176732135673
39.111111111111114,-64.0,-2.5349790473894944
39.111111111111114,-63.0,-9.920117102514281
39.111111111111114,-62.0,-7.8526318330669485
39.111111111111114,-61.0,-0.44167300366454443
39.111111111111114,-60.0,-4.29241988168934
39.111111111111114,-59.0,-9.667635094834782
39.111111111111114,-58.0,-3.4995779462205396
39.111111111111114,-57.0,0.5947837123418007
39.111111111111114,-56.0,-6.001385787678594
39.111111111111114,-55.0,-7.418539645774282
39.111111111111114,-54.0,0.45363632473016996
39.111111111111114,-53.0,0.12811226559966366
39.111111111111114,-52.0,-7.027904539887136
39.111111111111114,-51.0,-3.4713360905326507
39.111111111111114,-50.0,3.224698612685725
39.111111111111114,-49.0,-1.4647392698826647
39.111111111111114,-48.0,-5.902206943273476
39.111111111111114,-47.0,1.039832084811179
39.111111111111114,-46.0,4.084345167847213
39.111111111111114,-45.0,-2.983526934049448
39.111111111111114,-44.0,-2.9546418461922985
39.111111111111114,-43.0,4.888555513529532
39.111111111111114,-42.0,2.942219351214903
39.111111111111114,-41.0,-3.5491419819191066
39.111111111111114,-40.0,1.2138914554151656
39.111111111111114,-39.0,7.008874959963819
39.111111111111114,-38.0,1.3068619172432878
39.111111111111114,-37.0,-1.8811756496956273
39.111111111111114,-36.0,5.712115209678157
39.111111111111114,-35.0,7.240109725047758
39.111111111111114,-34.0,0.009777912624124793
39.111111111111114,-33.0,1.4494666385698822
39.111111111111114,-32.0,8.804952462568668
39.111111111111114,-31.0,5.757574432910381
39.111111111111114,-30.0,-0.000750923149285777
39.111111111111114,-29.0,5.605770996808523
39.111111111111114,-28.0,10.50241675909473
39.111111111111114,-27.0,4.062203180474233
39.111111111111114,-26.0,2.053530615704372
39.111111111111114,-25.0,9.717678023710194
39.111111111111114,-24.0,10.013268807104874
39.111111111111114,-23.0,2.642162971917895
39.111111111111114,-22.0,5.359192193257197
39.111111111111114,-21.0,12.26147816199027
39.111111111111114,-20.0,7.87653051924697
39.111111111111114,-19.0,2.8716508124805213
39.111111111111114,-18.0,9.439911498891735
39.111111111111114,-17.0,12.852625484122623
39.111111111111114,-16.0,5.7035968752518755
39.111111111111114,-15.0,5.040168184774315
39.111111111111114,-14.0,12.889843763998519
39.111111111111114,-13.0,11.494381821599767
